MSZoning,LotArea,Street,Neighborhood,YearBuilt,OverallCond,ExterQual,GrLivArea,FullBath,GarageArea,BsmtCond,FireplaceQu,Electrical,LotFrontage,KitchenQual,PavedDrive,SalePrice,MSZoning_mean,Neighborhood_mean,OverallCond_mean,BsmtCond_mean,FireplaceQu_mean,Electrical_mean,ExterQual_Gd_dummy0,ExterQual_TA_dummy1,ExterQual_Ex_dummy2,ExterQual_Fa_dummy3,FullBath_2_dummy0,FullBath_1_dummy1,FullBath_3_dummy2,FullBath_0_dummy3,KitchenQual_Gd_dummy0,KitchenQual_TA_dummy1,KitchenQual_Ex_dummy2,KitchenQual_Fa_dummy3,PavedDrive_Y_dummy0,PavedDrive_N_dummy1,PavedDrive_P_dummy2,LotFrontage_imp
RL,10264,Pave,CollgCr,1999,5,Gd,1588,2,472,TA,NA,SBrkr,78.0,Gd,Y,214000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,78.0
RL,10921,Pave,Edwards,1965,5,TA,960,1,432,TA,NA,FuseF,73.0,TA,P,94750,191004.99478714162,128219.7,203146.91473812424,183632.6209000763,141331.48260869566,107675.44444444444,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,73.0
RL,10625,Pave,Edwards,1920,5,TA,835,1,366,TA,NA,SBrkr,85.0,TA,Y,83000,191004.99478714162,128219.7,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,85.0
RL,9320,Pave,NAmes,1959,5,TA,1225,1,0,TA,NA,SBrkr,77.0,TA,Y,128950,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,77.0
RL,10603,Pave,NWAmes,1977,7,TA,1610,2,480,TA,TA,SBrkr,,Gd,Y,205000,191004.99478714162,189050.0684931507,158145.48780487804,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,9206,Pave,SawyerW,1985,5,Gd,1732,2,476,TA,TA,SBrkr,77.0,Gd,Y,178000,191004.99478714162,186555.7966101695,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,77.0
RL,7018,Pave,SawyerW,1979,5,TA,1535,2,410,NA,NA,SBrkr,64.0,TA,Y,118964,191004.99478714162,186555.7966101695,203146.91473812424,105652.8918918919,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,64.0
RL,10402,Pave,CollgCr,2009,5,TA,1226,2,740,TA,NA,SBrkr,94.0,Gd,Y,198900,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,94.0
RM,7758,Pave,IDOTRR,1931,4,TA,1818,1,240,TA,TA,FuseF,,TA,Y,169500,126316.83027522935,100123.78378378379,120438.43859649122,183632.6209000763,205723.48881789137,107675.44444444444,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
FV,9375,Pave,Somerst,2003,5,Gd,1992,2,648,TA,Gd,SBrkr,75.0,Gd,Y,250000,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,75.0
RM,10800,Pave,OldTown,1885,7,TA,1047,1,273,TA,NA,SBrkr,60.0,TA,N,100000,126316.83027522935,128225.30088495575,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,60.0
RM,6000,Pave,OldTown,1948,5,TA,789,1,250,TA,NA,SBrkr,50.0,TA,Y,115000,126316.83027522935,128225.30088495575,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,50.0
RM,8500,Pave,IDOTRR,1919,7,TA,1517,2,0,TA,NA,FuseF,85.0,Fa,N,115000,126316.83027522935,100123.78378378379,158145.48780487804,183632.6209000763,141331.48260869566,107675.44444444444,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,85.0
RL,11751,Pave,NWAmes,1977,6,TA,1844,2,546,TA,TA,SBrkr,105.0,TA,Y,190000,191004.99478714162,189050.0684931507,153961.59126984127,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,105.0
RL,9525,Pave,Edwards,1954,4,TA,1855,2,325,Fa,NA,SBrkr,75.0,TA,Y,136900,191004.99478714162,128219.7,120438.43859649122,121809.53333333334,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,75.0
RL,7750,Pave,Gilbert,2000,5,TA,1430,2,400,TA,TA,SBrkr,,TA,Y,180000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
RL,9965,Pave,CollgCr,2007,5,Gd,2696,2,792,TA,Gd,SBrkr,77.0,Ex,Y,383970,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,77.0
RL,21000,Pave,Crawfor,1953,5,TA,2259,2,450,TA,Gd,SBrkr,,Gd,Y,217000,191004.99478714162,210624.72549019608,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,7259,Pave,Crawfor,1945,8,TA,2320,2,180,TA,TA,SBrkr,61.0,Gd,Y,259500,191004.99478714162,210624.72549019608,155651.73611111112,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,61.0
FV,3230,Pave,Somerst,1999,5,TA,1458,2,440,TA,Fa,SBrkr,34.0,TA,Y,176000,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,167298.48484848486,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,34.0
RL,11616,Pave,Sawyer,1962,5,TA,1092,1,288,TA,Po,SBrkr,,TA,Y,139000,191004.99478714162,136793.13513513515,203146.91473812424,183632.6209000763,129764.15,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,8536,Pave,Edwards,2006,5,TA,1125,1,430,TA,NA,SBrkr,74.0,TA,Y,155000,191004.99478714162,128219.7,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,74.0
RL,12376,Pave,SawyerW,1990,5,TA,3222,3,594,TA,TA,SBrkr,90.0,Gd,Y,320000,191004.99478714162,186555.7966101695,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,90.0
RL,8461,Pave,CollgCr,2005,5,Gd,1456,2,390,TA,Gd,SBrkr,65.0,Gd,Y,163990,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,65.0
RL,21453,Pave,ClearCr,1969,5,TA,988,1,540,TA,TA,SBrkr,,TA,Y,180000,191004.99478714162,212565.42857142858,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RM,6060,Pave,IDOTRR,1939,5,TA,1123,1,264,TA,NA,SBrkr,50.0,TA,P,100000,126316.83027522935,100123.78378378379,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,50.0
RL,9464,Pave,NAmes,1958,7,TA,1080,1,288,TA,NA,SBrkr,75.0,TA,Y,136000,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,75.0
RL,7892,Pave,SawyerW,1993,5,Gd,1199,2,530,TA,NA,SBrkr,55.0,Gd,Y,153900,191004.99478714162,186555.7966101695,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,55.0
RL,17043,Pave,NWAmes,1979,5,TA,1586,2,435,Fa,TA,SBrkr,48.0,TA,Y,181000,191004.99478714162,189050.0684931507,203146.91473812424,121809.53333333334,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,48.0
RM,6780,Pave,IDOTRR,1935,8,TA,754,1,0,TA,NA,SBrkr,60.0,TA,N,84500,126316.83027522935,100123.78378378379,155651.73611111112,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,60.0
RL,4928,Pave,NPkVill,1976,5,TA,958,2,440,TA,TA,SBrkr,,TA,Y,128000,191004.99478714162,142694.44444444444,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
RM,4388,Pave,OldTown,1930,7,TA,840,1,0,TA,TA,SBrkr,55.0,TA,N,87000,126316.83027522935,128225.30088495575,158145.48780487804,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,55.0
RL,7590,Pave,NAmes,1966,5,TA,1348,1,453,TA,Fa,SBrkr,69.0,TA,Y,155000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,167298.48484848486,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,69.0
RL,8973,Pave,NAmes,1958,7,TA,1053,1,750,TA,NA,FuseA,69.0,Ex,Y,150000,191004.99478714162,145847.08,158145.48780487804,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,69.0
RL,14200,Pave,NAmes,1966,6,TA,2157,2,487,TA,Gd,SBrkr,88.0,Gd,Y,226000,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,88.0
RL,12224,Pave,Gilbert,2000,5,Gd,2054,2,390,TA,TA,SBrkr,,Gd,Y,244000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,7388,Pave,NAmes,1959,6,TA,1327,1,624,TA,NA,SBrkr,75.0,Gd,Y,150750,191004.99478714162,145847.08,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,75.0
RL,6853,Pave,Timber,2001,5,Gd,1296,2,471,TA,NA,SBrkr,,Gd,Y,220000,191004.99478714162,242247.44736842104,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,10335,Pave,Sawyer,1968,6,TA,1721,2,440,TA,TA,SBrkr,78.0,TA,Y,180000,191004.99478714162,136793.13513513515,153961.59126984127,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,78.0
RL,10400,Pave,NWAmes,1970,6,TA,1682,2,530,TA,Gd,SBrkr,80.0,TA,Y,174000,191004.99478714162,189050.0684931507,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,80.0
RL,10355,Pave,NAmes,1967,5,TA,1214,2,318,TA,Fa,SBrkr,,TA,Y,143000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,167298.48484848486,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
RL,11070,Pave,Mitchel,1988,5,TA,1959,3,766,TA,NA,SBrkr,82.0,TA,Y,171000,191004.99478714162,156270.1224489796,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,82.0
RL,9066,Pave,CollgCr,1999,5,Gd,1852,2,660,TA,TA,SBrkr,73.0,Gd,Y,230000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,73.0
RL,15426,Pave,CollgCr,1997,5,TA,1764,2,470,TA,NA,SBrkr,65.0,Gd,Y,231500,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,65.0
RL,10500,Pave,NAmes,1971,5,TA,864,1,0,TA,Po,SBrkr,70.0,TA,Y,115000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,129764.15,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,70.0
RL,11645,Pave,CollgCr,2005,5,Gd,1734,2,660,TA,NA,SBrkr,78.0,Gd,Y,260000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,78.0
RL,8520,Pave,NAmes,1952,4,TA,1385,2,720,TA,NA,SBrkr,71.0,TA,Y,166000,191004.99478714162,145847.08,120438.43859649122,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,71.0
RL,10335,Pave,CollgCr,1999,5,Gd,1501,2,577,TA,NA,SBrkr,78.0,Gd,Y,204000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,78.0
RM,9100,Pave,Sawyer,1963,5,TA,1728,2,504,TA,NA,SBrkr,70.0,TA,Y,125000,126316.83027522935,136793.13513513515,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,70.0
RM,2522,Pave,Edwards,2004,5,Gd,1709,2,380,TA,NA,SBrkr,24.0,Gd,Y,130000,126316.83027522935,128219.7,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,24.0
RM,6120,Pave,BrkSide,1931,7,TA,875,1,180,TA,NA,FuseA,51.0,TA,Y,105000,126316.83027522935,124834.05172413793,158145.48780487804,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,51.0
RL,9505,Pave,Gilbert,2001,5,Gd,2035,2,434,TA,Gd,SBrkr,,Gd,Y,222500,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,7500,Pave,SawyerW,2004,5,TA,1080,1,0,TA,NA,SBrkr,63.0,Gd,Y,141000,191004.99478714162,186555.7966101695,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,63.0
RM,6240,Pave,BrkSide,1936,4,TA,1344,1,240,TA,NA,FuseA,,TA,Y,115000,126316.83027522935,124834.05172413793,120438.43859649122,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,10356,Pave,CollgCr,1975,6,TA,969,1,440,TA,NA,SBrkr,120.0,TA,Y,122000,191004.99478714162,197965.77333333335,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,120.0
RL,13891,Pave,NridgHt,2007,5,Gd,1710,2,866,TA,Gd,SBrkr,107.0,Gd,Y,372402,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,107.0
RL,14803,Pave,NWAmes,1971,5,TA,1993,2,495,TA,Gd,SBrkr,,TA,Y,190000,191004.99478714162,189050.0684931507,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
RL,13500,Pave,ClearCr,1960,7,TA,1252,1,564,TA,Gd,SBrkr,,TA,Y,235000,191004.99478714162,212565.42857142858,158145.48780487804,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RM,11340,Pave,OldTown,1923,5,TA,1200,1,312,TA,NA,FuseA,84.0,TA,Y,125000,126316.83027522935,128225.30088495575,203146.91473812424,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,84.0
RL,9600,Pave,Edwards,1924,5,TA,1096,1,0,TA,NA,FuseF,60.0,TA,N,79000,191004.99478714162,128219.7,203146.91473812424,183632.6209000763,141331.48260869566,107675.44444444444,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,60.0
RL,7200,Pave,NAmes,1950,7,TA,1040,1,625,NA,NA,FuseF,60.0,TA,Y,109500,191004.99478714162,145847.08,158145.48780487804,105652.8918918919,141331.48260869566,107675.44444444444,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.0
RL,12003,Pave,Timber,2009,5,Gd,1968,2,680,TA,Gd,SBrkr,92.0,Ex,Y,269500,191004.99478714162,242247.44736842104,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,92.0
FV,12552,Pave,Somerst,2004,5,Gd,1947,2,678,TA,Gd,SBrkr,100.0,Gd,Y,254900,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,100.0
RL,19378,Pave,Gilbert,2005,5,Gd,2462,2,576,TA,Gd,SBrkr,134.0,Gd,Y,320000,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,134.0
RL,11120,Pave,Veenker,1984,6,TA,1232,2,516,TA,NA,SBrkr,,TA,Y,162500,191004.99478714162,238772.72727272726,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
RL,13688,Pave,NridgHt,2003,5,Gd,2668,2,726,TA,Gd,SBrkr,110.0,Ex,Y,412500,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,110.0
RL,12182,Pave,NridgHt,2005,5,Gd,1541,2,532,TA,Gd,SBrkr,95.0,Gd,Y,220000,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,95.0
RL,5500,Pave,OldTown,1956,6,TA,882,1,0,TA,NA,SBrkr,55.0,TA,Y,103200,191004.99478714162,128225.30088495575,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,55.0
RM,5400,Pave,OldTown,1926,7,TA,1616,2,216,TA,NA,FuseA,40.0,Gd,Y,152000,126316.83027522935,128225.30088495575,158145.48780487804,183632.6209000763,141331.48260869566,122196.89361702128,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,40.0
RL,10106,Pave,Edwards,1940,7,TA,1355,2,0,TA,NA,SBrkr,62.0,TA,Y,127500,191004.99478714162,128219.7,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,62.0
RL,10708,Pave,ClearCr,1955,5,Gd,1867,1,303,TA,Gd,FuseA,,TA,Y,190000,191004.99478714162,212565.42857142858,203146.91473812424,183632.6209000763,226351.41578947369,122196.89361702128,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,10562,Pave,NridgHt,2007,5,Gd,2161,1,789,TA,Gd,SBrkr,86.0,Ex,Y,325624,191004.99478714162,316270.6233766234,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,86.0
RL,8244,Pave,Gilbert,2004,5,Gd,1720,2,440,TA,Gd,SBrkr,62.0,Gd,Y,183500,191004.99478714162,192854.50632911394,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,62.0
RL,16669,Pave,Timber,1981,6,Gd,1707,2,511,TA,TA,SBrkr,,TA,Y,228000,191004.99478714162,242247.44736842104,153961.59126984127,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,60.5
RM,12358,Pave,OldTown,1941,6,TA,1382,1,660,TA,NA,SBrkr,,TA,Y,128500,126316.83027522935,128225.30088495575,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.5
RL,31770,Pave,NAmes,1960,5,TA,1656,1,528,Gd,Gd,SBrkr,141.0,TA,P,215000,191004.99478714162,145847.08,203146.91473812424,213599.9076923077,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,141.0
RL,5306,Pave,StoneBr,1987,7,Gd,1767,2,504,Gd,TA,SBrkr,44.0,Gd,Y,239000,191004.99478714162,310499.0,158145.48780487804,213599.9076923077,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,44.0
RL,10197,Pave,NAmes,1961,5,TA,1362,1,504,TA,TA,SBrkr,80.0,TA,Y,163000,191004.99478714162,145847.08,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,80.0
RL,12416,Pave,Timber,1986,5,TA,1651,2,616,Fa,TA,SBrkr,47.0,TA,Y,184000,191004.99478714162,242247.44736842104,203146.91473812424,121809.53333333334,205723.48881789137,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,47.0
RL,12615,Pave,Edwards,1950,7,TA,2158,2,576,Gd,Gd,SBrkr,84.0,Gd,Y,243000,191004.99478714162,128219.7,158145.48780487804,213599.9076923077,226351.41578947369,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,84.0
RL,10029,Pave,ClearCr,1988,5,Gd,2060,2,521,TA,TA,SBrkr,97.0,TA,Y,211000,191004.99478714162,212565.42857142858,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,97.0
RL,13650,Pave,Sawyer,1958,5,Gd,1920,2,451,TA,Gd,SBrkr,,Gd,Y,172500,191004.99478714162,136793.13513513515,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,17423,Pave,StoneBr,2008,5,Ex,2234,2,1166,TA,Gd,SBrkr,63.0,Ex,Y,501837,191004.99478714162,310499.0,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,63.0
RM,8520,Pave,OldTown,1923,6,Gd,968,1,480,TA,NA,SBrkr,60.0,TA,N,100000,126316.83027522935,128225.30088495575,153961.59126984127,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,60.0
FV,2117,Pave,Somerst,2000,5,Gd,1525,2,440,TA,TA,SBrkr,,Gd,Y,177000,214014.06153846154,225379.83720930232,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,7588,Pave,Crawfor,1920,6,TA,1802,1,216,TA,Gd,SBrkr,54.0,TA,Y,200100,191004.99478714162,210624.72549019608,153961.59126984127,183632.6209000763,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,54.0
RL,9060,Pave,Edwards,1957,6,TA,1340,1,252,NA,Gd,SBrkr,60.0,TA,Y,120000,191004.99478714162,128219.7,153961.59126984127,105652.8918918919,226351.41578947369,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.0
RM,11426,Pave,OldTown,2003,5,TA,2082,2,484,TA,NA,SBrkr,63.0,Gd,N,200000,126316.83027522935,128225.30088495575,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,63.0
RL,7438,Pave,BrkSide,1908,8,TA,1252,1,576,TA,NA,SBrkr,92.0,TA,Y,127000,191004.99478714162,124834.05172413793,155651.73611111112,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,92.0
RM,22950,Pave,OldTown,1892,9,Gd,3608,2,840,TA,TA,SBrkr,90.0,Ex,Y,475000,126316.83027522935,128225.30088495575,216004.54545454544,183632.6209000763,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,90.0
RL,9947,Pave,Mitchel,1990,5,TA,1217,2,497,TA,NA,SBrkr,,Gd,Y,173000,191004.99478714162,156270.1224489796,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,60.5
RL,10410,Pave,OldTown,1916,7,TA,1656,2,180,TA,NA,SBrkr,60.0,TA,N,135000,191004.99478714162,128225.30088495575,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,60.0
RL,7018,Pave,SawyerW,1979,5,TA,1224,0,528,TA,TA,SBrkr,64.0,TA,Y,153337,191004.99478714162,186555.7966101695,203146.91473812424,183632.6209000763,205723.48881789137,186825.1131934033,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,64.0
RL,4923,Pave,StoneBr,2001,5,Gd,1593,1,682,TA,Gd,SBrkr,41.0,Ex,Y,286000,191004.99478714162,310499.0,203146.91473812424,183632.6209000763,226351.41578947369,186825.1131934033,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,41.0
RL,10570,Pave,Crawfor,1932,8,Gd,2727,2,440,Gd,TA,SBrkr,70.0,Gd,Y,315000,191004.99478714162,210624.72549019608,155651.73611111112,213599.9076923077,205723.48881789137,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,70.0
RL,7472,Pave,NAmes,1972,9,TA,1479,1,484,TA,NA,SBrkr,,Gd,Y,184000,191004.99478714162,145847.08,216004.54545454544,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,60.5
RL,9017,Pave,CollgCr,1999,5,Gd,1431,2,666,TA,NA,SBrkr,68.0,Gd,Y,192000,191004.99478714162,197965.77333333335,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,68.0
RM,2522,Pave,Edwards,2004,5,Gd,1709,2,380,TA,NA,SBrkr,24.0,Gd,Y,130000,126316.83027522935,128219.7,203146.91473812424,183632.6209000763,141331.48260869566,186825.1131934033,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,24.0
RL,7180,Pave,CollgCr,1972,7,TA,864,1,352,TA,NA,SBrkr,60.0,TA,Y,127000,191004.99478714162,197965.77333333335,158145.48780487804,183632.6209000763,141331.48260869566,186825.1131934033,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,60.0
