SalePrice,MSZoning,LotArea,Street,Neighborhood,YearBuilt,OverallCond,ExterQual,GrLivArea,FullBath,GarageArea,BsmtCond,FireplaceQu,Electrical,LotFrontage,KitchenQual,PavedDrive
199900,FV,4274,Pave,Somerst,2006,5,Gd,1241,1,569,TA,None,SBrkr,35.0,Gd,Y
110000,RL,9450,Pave,Edwards,1954,5,TA,894,1,400,TA,None,SBrkr,68.0,TA,Y
139000,RL,8816,Pave,Sawyer,1963,6,TA,1121,1,480,TA,None,SBrkr,80.0,TA,Y
178400,RL,12122,Pave,NAmes,1961,9,Ex,999,1,588,TA,None,SBrkr,81.47633333333334,Ex,Y
336000,RL,12203,Pave,NoRidge,1998,5,Gd,2612,2,676,TA,TA,SBrkr,98.0,Gd,Y
159895,RL,3182,Pave,Blmngtn,2007,5,Gd,1266,2,388,TA,Gd,SBrkr,43.0,Gd,Y
255900,RL,11250,Pave,CollgCr,2002,5,Gd,2290,2,779,TA,Gd,SBrkr,82.54695614035087,Gd,Y
126000,RL,10125,Pave,Mitchel,1977,5,TA,1734,2,539,None,None,SBrkr,75.0,Gd,Y
125000,RL,10880,Pave,Edwards,1950,5,TA,1164,1,240,TA,None,SBrkr,68.0,TA,Y
117000,RM,5310,Pave,OldTown,1910,8,TA,1635,1,255,Fa,None,SBrkr,59.0,Gd,Y
395192,RL,10159,Pave,NridgHt,2009,5,Ex,1940,2,606,TA,Gd,SBrkr,83.0,Ex,Y
195000,RL,12046,Pave,NWAmes,1976,6,TA,2030,2,551,TA,TA,SBrkr,88.87685775335777,Gd,Y
197000,FV,8125,Pave,Somerst,2006,5,Gd,1576,2,614,Gd,None,SBrkr,65.0,Gd,Y
348000,RL,9452,Pave,NoRidge,1997,5,Gd,2392,2,870,TA,TA,SBrkr,82.0,Gd,Y
168000,RM,17671,Pave,OldTown,1882,9,Gd,1742,1,424,TA,Gd,SBrkr,121.0,Gd,P
187000,RL,9760,Pave,NAmes,1964,8,TA,1851,2,440,TA,Fa,SBrkr,80.0,Gd,Y
173900,RL,8846,Pave,CollgCr,2005,5,TA,1500,2,564,TA,None,SBrkr,68.0,Gd,Y
337500,RL,12456,Pave,NridgHt,2006,5,Ex,1718,2,786,TA,Gd,SBrkr,96.0,Ex,Y
121600,RL,4712,Pave,BrkSide,1946,7,TA,1230,1,305,TA,None,SBrkr,51.0,TA,Y
136500,RL,10659,Pave,NAmes,1961,6,TA,1050,1,368,TA,None,SBrkr,76.37549046624004,TA,Y
185000,RL,11717,Pave,NWAmes,1970,6,TA,1442,2,615,TA,TA,SBrkr,83.21119419228114,TA,Y
91000,RM,9786,Pave,IDOTRR,1922,4,TA,1077,1,210,Fa,Gd,SBrkr,60.0,TA,P
206000,RL,6762,Pave,CollgCr,2006,5,Gd,1208,2,632,TA,None,SBrkr,64.0,Gd,Y
82000,RL,10206,Pave,Edwards,1952,3,TA,944,1,528,None,None,FuseF,74.0,Fa,Y
86000,RL,5400,Pave,OldTown,1920,6,TA,691,1,216,TA,None,FuseA,60.0,Ex,N
232000,RL,11957,Pave,Somerst,2006,5,Gd,1574,2,824,TA,Gd,SBrkr,75.0,Gd,Y
136905,RL,11500,Pave,NWAmes,1976,6,TA,1680,2,528,TA,None,SBrkr,82.75349267399265,TA,Y
181000,RL,3182,Pave,Blmngtn,2005,5,Gd,1504,2,457,TA,Gd,SBrkr,43.0,Gd,Y
149900,RL,8385,Pave,CollgCr,1977,8,Gd,985,2,328,Gd,None,SBrkr,65.0,TA,Y
163500,RL,12155,Pave,NAmes,1970,3,TA,1657,2,484,TA,TA,SBrkr,87.14392857142857,TA,Y
88000,RM,2217,Pave,MeadowV,1970,4,TA,1092,1,286,TA,None,SBrkr,21.0,TA,Y
240000,RL,12118,Pave,Mitchel,2004,5,Gd,1710,2,550,TA,Gd,SBrkr,43.0,Gd,Y
102000,RL,6000,Pave,SWISU,1926,5,TA,1522,2,0,TA,None,SBrkr,60.0,TA,P
135000,RL,21286,Pave,Sawyer,1948,5,TA,1271,2,312,TA,Gd,SBrkr,115.0,TA,Y
100000,RL,9825,Pave,Edwards,1965,5,TA,1664,2,0,None,None,SBrkr,75.0,TA,Y
165000,RL,10592,Pave,Crawfor,1923,7,TA,1502,1,180,Fa,TA,SBrkr,55.0,Gd,Y
85000,RM,7200,Pave,OldTown,1910,4,TA,1022,1,280,TA,None,SBrkr,60.0,TA,Y
119200,RL,11664,Pave,NAmes,1948,5,TA,1082,1,240,Fa,Gd,SBrkr,60.0,TA,Y
227000,RL,8400,Pave,NWAmes,2001,6,Gd,1665,2,528,TA,None,SBrkr,70.0,Gd,Y
203000,RL,11883,Pave,CollgCr,1996,5,Gd,1504,2,478,TA,TA,SBrkr,73.0,Gd,Y
187500,RL,5814,Pave,StoneBr,1984,5,Gd,1360,1,565,TA,Ex,SBrkr,48.43265476190476,Gd,Y
160000,RL,10784,Pave,Gilbert,1991,5,Gd,1472,2,402,TA,TA,SBrkr,77.5,Gd,Y
213490,RL,3013,Pave,Blmngtn,2005,5,Gd,1506,2,440,TA,Gd,SBrkr,43.0,Gd,Y
176000,RL,7024,Pave,Edwards,2005,5,TA,1132,1,451,TA,None,SBrkr,60.0,Gd,Y
194000,RL,7406,Pave,CollgCr,2006,5,Gd,1220,2,632,TA,None,SBrkr,64.0,Gd,Y
87000,RM,9439,Pave,OldTown,1930,5,TA,1248,1,160,TA,None,FuseA,52.0,TA,Y
191000,RL,3182,Pave,Blmngtn,2005,5,Gd,1504,2,437,Gd,Gd,SBrkr,43.0,Gd,Y
287000,RL,15498,Pave,Timber,1976,6,Gd,2898,2,665,TA,Gd,SBrkr,82.5450641025641,Gd,Y
112500,RL,7700,Pave,CollgCr,1972,5,TA,882,1,461,TA,None,SBrkr,70.0,TA,Y
167500,RL,9300,Pave,NAmes,1960,5,TA,1264,1,461,TA,Gd,SBrkr,73.0,TA,Y
293077,RL,9520,Pave,Timber,2007,5,Gd,1646,2,800,TA,Gd,SBrkr,71.0,Gd,Y
105000,RL,9492,Pave,NAmes,1941,5,TA,1376,1,240,TA,Gd,SBrkr,79.0,TA,Y
118000,RM,1680,Pave,BrDale,1972,7,TA,1218,1,264,TA,None,SBrkr,21.0,TA,Y
160000,RH,7082,Pave,SWISU,1916,8,TA,1928,2,0,TA,None,SBrkr,61.655,TA,N
197000,RL,15863,Pave,SWISU,1920,3,TA,3082,2,672,TA,TA,SBrkr,102.0,TA,Y
310000,RL,14541,Pave,NoRidge,1993,7,Gd,2520,2,796,Gd,TA,SBrkr,89.64483333333332,Gd,Y
230000,RL,8125,Pave,CollgCr,2002,5,Gd,1654,2,900,TA,None,SBrkr,73.28609842145687,Gd,Y
119750,RL,6305,Pave,Crawfor,1938,7,TA,954,1,240,Fa,Gd,SBrkr,50.0,Fa,Y
84000,RL,11500,Pave,Edwards,1957,3,TA,845,1,290,None,None,SBrkr,71.19422222222222,TA,N
315500,RL,12898,Pave,Timber,2007,5,Gd,1620,2,912,TA,Ex,SBrkr,89.0,Ex,Y
287000,RL,9240,Pave,CollgCr,2001,5,Gd,2263,2,905,TA,TA,SBrkr,77.3006349206349,Gd,Y
97000,RM,1533,Pave,MeadowV,1970,6,TA,1344,1,0,TA,TA,SBrkr,21.0,TA,Y
80000,RM,1477,Pave,MeadowV,1970,4,TA,630,1,286,TA,None,SBrkr,21.0,TA,Y
155000,RL,13125,Pave,Sawyer,1957,4,TA,1803,2,484,TA,TA,SBrkr,88.0,TA,Y
173000,RL,9130,Pave,NWAmes,1966,8,TA,1632,1,484,TA,None,SBrkr,78.25464102564102,Gd,Y
196000,RL,5381,Pave,NridgHt,2005,5,Gd,1306,2,624,TA,Gd,SBrkr,34.0,Gd,Y
262280,RL,11839,Pave,SawyerW,1990,5,TA,2329,2,514,TA,Ex,SBrkr,86.0,Gd,Y
278000,RL,9600,Pave,NWAmes,1981,5,Gd,2524,2,542,TA,Gd,SBrkr,80.0,Gd,Y
139600,RL,13680,Pave,Edwards,1955,5,TA,1733,2,452,None,Gd,FuseA,76.21533333333333,TA,Y
556581,RL,16056,Pave,StoneBr,2005,5,Gd,2868,3,716,TA,Gd,SBrkr,85.0,Ex,Y
145000,RL,9245,Pave,CollgCr,1994,5,TA,990,1,672,TA,None,SBrkr,57.0,TA,Y
115000,RL,21750,Pave,Mitchel,1960,4,TA,1771,1,336,None,TA,SBrkr,100.0,TA,Y
84900,RL,11100,Pave,Edwards,1946,7,TA,930,1,308,None,None,SBrkr,60.0,Gd,Y
176485,RL,8993,Pave,Gilbert,2007,5,Gd,1302,2,436,TA,None,SBrkr,73.0,Gd,Y
200141,RL,11175,Pave,CollgCr,2007,5,Gd,1316,2,440,TA,Gd,SBrkr,103.0,Gd,Y
165000,RL,9500,Pave,NAmes,1964,6,TA,1977,1,540,TA,TA,SBrkr,100.0,TA,Y
144500,RL,8562,Pave,Edwards,1957,6,TA,1526,1,364,TA,Gd,FuseA,68.0,TA,Y
255000,RL,11367,Pave,CollgCr,2002,5,Gd,1989,2,586,TA,Gd,SBrkr,90.0,Gd,Y
180000,RL,11361,Pave,NWAmes,1976,5,TA,1523,2,478,TA,TA,SBrkr,104.0,TA,Y
185850,RL,7052,Pave,NridgHt,2005,5,Gd,1364,2,484,TA,Gd,SBrkr,43.0,Gd,Y
248000,RL,29959,Pave,NoRidge,1994,6,Gd,1850,2,467,TA,Gd,SBrkr,106.7642142857143,Gd,Y
335000,RL,11308,Pave,NridgHt,2008,5,Ex,2184,2,836,TA,Gd,SBrkr,96.0,Ex,Y
220000,RL,11275,Pave,Crawfor,1932,7,TA,1991,1,432,TA,Gd,SBrkr,75.177,TA,Y
213500,RL,4920,Pave,StoneBr,2001,5,Gd,1338,2,582,TA,None,SBrkr,41.0,Gd,Y
81000,C (all),18000,Grvl,IDOTRR,1935,4,Fa,894,1,1248,TA,None,SBrkr,120.0,TA,Y
90000,RM,13600,Pave,OldTown,1900,5,TA,2337,2,560,TA,None,SBrkr,85.0,TA,Y
110500,RM,6000,Pave,OldTown,1925,6,TA,1103,1,440,TA,Gd,SBrkr,50.0,Gd,Y
154000,RL,11000,Pave,NAmes,1966,6,TA,1154,1,480,TA,Po,SBrkr,81.33945614035088,TA,Y
328000,RL,14000,Pave,ClearCr,1996,5,Gd,2260,2,533,TA,None,SBrkr,80.0,Gd,Y
178000,RL,7837,Pave,Gilbert,1993,7,Gd,1571,2,380,TA,TA,SBrkr,59.0,TA,Y
167900,RL,9760,Pave,NAmes,1964,6,TA,1611,1,442,TA,None,SBrkr,80.0,TA,Y
151400,RM,3964,Pave,MeadowV,1973,4,TA,2521,2,576,TA,Gd,SBrkr,42.0,TA,Y
135000,RL,9600,Pave,NAmes,1949,7,TA,893,1,576,TA,None,SBrkr,60.0,Gd,Y
135000,RL,10152,Pave,NAmes,1956,5,TA,1048,1,286,TA,None,SBrkr,72.0,TA,Y
154000,RL,11700,Pave,NWAmes,1968,6,TA,1556,1,441,TA,None,SBrkr,78.0,TA,Y
91500,RL,7585,Pave,Edwards,1948,3,TA,1456,1,280,Fa,TA,FuseA,50.0,TA,P
159500,RL,7950,Pave,Edwards,1977,6,TA,1426,1,440,TA,None,SBrkr,75.0,TA,Y
194000,RL,8556,Pave,CollgCr,2006,5,Gd,1240,2,826,TA,None,SBrkr,74.0,Gd,Y
219500,RL,13125,Pave,Crawfor,1940,6,TA,1740,1,240,TA,Gd,SBrkr,75.0,TA,Y
170000,RL,10800,Pave,OldTown,1936,8,TA,1466,2,566,TA,TA,SBrkr,60.0,Gd,Y
138800,RL,15870,Pave,NAmes,1969,5,TA,1096,1,299,TA,None,SBrkr,72.41266039426523,TA,Y
155900,RM,4435,Pave,CollgCr,2004,5,Gd,848,1,420,TA,Gd,SBrkr,37.0,Gd,Y
126000,RL,8775,Pave,CollgCr,1994,5,TA,990,1,299,TA,None,SBrkr,65.0,TA,Y
145000,RL,11040,Pave,NWAmes,1971,7,Gd,1258,2,528,TA,None,SBrkr,80.0,Gd,Y
133000,RL,7500,Pave,Sawyer,1963,5,TA,1040,1,308,TA,None,SBrkr,75.0,TA,Y
192000,RL,8749,Pave,CollgCr,2002,5,Gd,1459,2,527,TA,Gd,SBrkr,70.0,Gd,Y
160000,RL,8800,Pave,NAmes,1964,6,TA,1251,1,461,TA,Gd,SBrkr,80.0,TA,Y
187500,RL,13031,Pave,Gilbert,1995,5,TA,1498,2,409,TA,TA,SBrkr,70.01013924963925,TA,Y
147000,RL,9069,Pave,SawyerW,1992,6,TA,996,1,564,TA,None,SBrkr,73.0,Gd,Y
83500,RM,1974,Pave,MeadowV,1973,5,TA,1092,1,286,TA,None,SBrkr,21.33,TA,Y
252000,FV,10574,Pave,Somerst,2005,5,Gd,1953,2,1043,TA,Gd,SBrkr,85.0,Gd,Y
137500,RM,2522,Pave,Edwards,2004,5,Gd,1709,2,380,TA,None,SBrkr,24.0,Gd,Y
197000,FV,3316,Pave,Somerst,2005,5,Gd,1247,1,550,TA,Gd,SBrkr,37.0,Gd,Y
92900,RL,8544,Pave,NAmes,1950,4,TA,1040,2,400,None,None,FuseA,60.0,TA,Y
160000,FV,2160,Pave,Somerst,1999,5,Gd,1252,2,462,TA,None,SBrkr,24.0,Gd,Y
136500,RL,8400,Pave,SWISU,1925,5,TA,1694,2,576,TA,Gd,SBrkr,60.0,TA,Y
146000,RL,9230,Pave,NAmes,1965,8,TA,1200,1,884,TA,None,SBrkr,71.0,Gd,Y
129000,RL,5868,Pave,NAmes,1956,7,TA,936,1,308,TA,None,SBrkr,74.0,TA,Y
176432,RL,9317,Pave,CollgCr,2006,5,Gd,1314,2,440,TA,Gd,SBrkr,78.0,Gd,Y
127000,RM,6882,Pave,IDOTRR,1914,7,TA,1355,1,0,TA,None,SBrkr,60.0,Gd,Y
170000,RL,3696,Pave,StoneBr,1986,5,Gd,1088,1,461,TA,None,SBrkr,43.8634145021645,Gd,Y
128000,RM,6000,Pave,BrkSide,1936,6,TA,1324,1,240,TA,None,SBrkr,50.0,TA,Y
157000,RL,11880,Pave,NWAmes,1978,5,TA,1601,2,478,TA,TA,SBrkr,82.0,TA,Y
60000,RL,8400,Pave,SWISU,1920,5,TA,438,1,246,Fa,None,FuseF,60.0,Fa,N
119500,RL,9758,Pave,NAmes,1971,5,TA,950,1,280,TA,None,SBrkr,61.0,TA,Y
135000,RL,7000,Pave,NAmes,1960,7,TA,1134,1,254,TA,None,SBrkr,70.0,TA,Y
159500,RL,8910,Pave,NAmes,1959,6,TA,1194,1,539,TA,Fa,SBrkr,79.0,TA,Y
106000,RM,2016,Pave,BrDale,1970,5,TA,1302,2,440,TA,None,SBrkr,24.0,TA,Y
325000,RL,12256,Pave,NoRidge,1994,5,Gd,2622,2,712,TA,TA,SBrkr,98.0,Gd,Y
179900,RL,10357,Pave,SawyerW,1990,5,Gd,1442,2,719,TA,TA,SBrkr,114.0,Gd,Y
274725,RL,23257,Pave,Gilbert,2006,5,Gd,2021,2,422,Gd,Gd,SBrkr,168.0,Gd,Y
181000,RL,8063,Pave,Gilbert,2000,5,TA,1690,2,463,TA,TA,SBrkr,61.03997113997115,TA,Y
280000,RL,11362,Pave,NridgHt,2004,5,Gd,1836,2,862,TA,Gd,SBrkr,107.0,Gd,Y
188000,RL,8000,Pave,Gilbert,1995,5,TA,1658,2,431,TA,TA,SBrkr,61.71797113997114,TA,Y
205000,RL,10480,Pave,NWAmes,1976,6,TA,1964,2,483,TA,Gd,SBrkr,80.0,TA,Y
129900,RL,7100,Pave,NAmes,1957,7,TA,816,1,308,TA,None,FuseA,73.0,TA,Y
134500,RL,8923,Pave,NAmes,1953,7,TA,1008,1,240,TA,None,SBrkr,66.0,Gd,Y
117000,RL,5400,Pave,OldTown,1954,7,TA,833,1,326,TA,None,SBrkr,90.0,Gd,Y
318000,RL,12085,Pave,NridgHt,2007,5,Gd,1734,2,928,TA,Gd,SBrkr,93.0,Ex,Y
184100,RL,7750,Pave,Gilbert,2002,5,Gd,1419,2,527,TA,TA,SBrkr,65.53780735930737,Gd,Y
130000,RL,9764,Pave,Sawyer,1967,7,TA,894,1,450,TA,None,SBrkr,57.0,Gd,Y
140000,RL,13825,Pave,Sawyer,1958,6,TA,1601,1,300,TA,None,SBrkr,85.0,TA,Y
133700,RL,7560,Pave,NAmes,1959,5,TA,1040,1,286,TA,None,FuseA,70.0,TA,Y
118400,RM,8263,Pave,IDOTRR,1920,5,TA,1012,1,308,TA,Gd,FuseA,59.0,TA,Y
212900,RL,10084,Pave,CollgCr,2005,5,Gd,1552,2,782,TA,None,SBrkr,84.0,Gd,Y
112000,RL,8926,Pave,Edwards,1956,3,TA,960,1,288,TA,None,FuseA,66.55255555555556,TA,Y
118000,RL,9405,Pave,Edwards,1947,9,TA,698,1,0,TA,None,SBrkr,50.0,TA,Y
163900,RL,9125,Pave,Gilbert,1992,5,TA,1482,2,392,TA,TA,SBrkr,72.55028679653678,Gd,Y
115000,RL,10434,Pave,NAmes,1955,5,TA,1005,1,672,TA,TA,SBrkr,60.0,Fa,Y
174000,RL,3684,Pave,Blmngtn,2007,5,Gd,1555,2,660,TA,TA,SBrkr,53.0,Gd,Y
259000,RL,14572,Pave,Gilbert,2004,5,Gd,1530,2,630,TA,Gd,SBrkr,182.0,Gd,Y
215000,RL,11796,Pave,Gilbert,2004,5,Gd,1959,2,434,TA,Gd,SBrkr,59.0,Gd,Y
140000,RM,7200,Pave,OldTown,1980,5,TA,936,1,672,TA,None,SBrkr,60.0,TA,Y
135000,RL,7804,Pave,SWISU,1928,3,TA,1981,2,576,TA,TA,SBrkr,65.0,Gd,Y
93500,RL,10712,Pave,Mitchel,1991,5,TA,974,1,0,TA,None,SBrkr,63.0,TA,Y
117500,RM,9900,Pave,OldTown,1880,4,TA,2210,2,205,TA,None,SBrkr,90.0,Fa,N
239500,RL,9828,Pave,SawyerW,1995,5,Gd,2020,2,466,TA,TA,SBrkr,80.0,Gd,Y
169000,RL,8773,Pave,Gilbert,1997,5,TA,1600,2,460,TA,TA,SBrkr,57.0,TA,Y
102000,RM,6180,Pave,BrkSide,1926,5,TA,986,1,180,TA,Gd,SBrkr,60.0,TA,Y
119000,RL,9600,Pave,NAmes,1950,5,TA,1252,1,288,TA,None,FuseA,80.0,TA,Y
94000,RL,6342,Pave,Sawyer,1875,8,TA,1020,1,0,TA,None,SBrkr,54.0,TA,N
196000,RL,9819,Pave,Mitchel,1977,5,TA,1567,2,714,TA,TA,SBrkr,82.63767193675889,Gd,Y
144000,RL,8731,Pave,BrkSide,1920,5,TA,1167,1,495,TA,Gd,SBrkr,98.0,TA,Y
139000,RL,7350,Pave,NAmes,1951,7,TA,952,1,840,TA,None,SBrkr,60.0,TA,Y
197500,RL,10304,Pave,NWAmes,1976,7,TA,1868,2,484,TA,TA,SBrkr,81.75271739130434,Gd,Y
424870,RL,9965,Pave,CollgCr,2006,5,Gd,2828,3,1052,TA,TA,SBrkr,77.0,Gd,Y
80000,RL,9000,Pave,Sawyer,1959,3,TA,1006,1,0,TA,None,SBrkr,67.27355555555556,TA,Y
80000,RL,12180,Pave,Edwards,1941,4,TA,924,1,280,TA,None,FuseA,60.0,Fa,Y
149000,RM,6240,Pave,BrkSide,1928,6,TA,1576,1,225,TA,Gd,SBrkr,52.0,TA,Y
180000,RL,11200,Pave,SawyerW,1985,5,Gd,1298,2,403,TA,TA,SBrkr,78.0727142857143,Gd,Y
174500,RL,12000,Pave,Crawfor,1941,7,TA,1564,1,234,TA,Gd,SBrkr,75.0,Fa,Y
116900,RM,5700,Pave,OldTown,1926,7,TA,1111,1,288,TA,Gd,SBrkr,52.81,TA,Y
143000,RM,9000,Pave,OldTown,1920,9,TA,1482,1,324,TA,None,SBrkr,50.0,TA,Y
124000,RL,8280,Pave,NAmes,1950,5,TA,932,1,306,TA,Gd,FuseA,57.0,Gd,Y
149900,RL,17755,Pave,Edwards,1959,4,TA,1466,1,528,TA,Gd,SBrkr,134.0,Fa,Y
230000,RL,14115,Pave,Crawfor,1956,7,TA,1811,1,470,TA,Gd,SBrkr,90.0,Ex,Y
120500,RM,5890,Pave,IDOTRR,1930,8,Gd,816,1,432,TA,None,SBrkr,53.889923076923075,TA,Y
201800,RL,13700,Pave,NAmes,1965,6,TA,1820,1,492,TA,Gd,SBrkr,85.34366666666666,Gd,Y
218000,RL,10768,Pave,Veenker,1976,8,Gd,1437,2,528,TA,Fa,SBrkr,90.0,Gd,Y
179900,RL,9350,Pave,NAmes,1965,8,TA,1265,2,502,TA,Gd,SBrkr,85.0,Gd,Y
230000,RL,5001,Pave,NridgHt,2007,5,Gd,1314,2,626,TA,Gd,SBrkr,34.0,Gd,Y
235128,RL,11932,Pave,Somerst,2007,5,Gd,1580,2,830,TA,None,SBrkr,92.0,Gd,Y
185000,RL,9120,Pave,NWAmes,1974,6,Gd,1876,2,540,TA,TA,SBrkr,76.0,Gd,Y
146000,RL,2280,Pave,NPkVill,1978,5,TA,1456,2,440,TA,TA,SBrkr,24.0,TA,Y
224000,RL,14778,Pave,Crawfor,1954,7,Gd,1640,1,924,TA,Gd,SBrkr,83.81969047619049,Gd,Y
129000,RL,8724,Pave,Sawyer,1968,5,TA,894,1,450,TA,Po,SBrkr,109.0,TA,Y
108959,RL,12900,Pave,Sawyer,1969,4,TA,1258,0,400,TA,None,SBrkr,60.0,TA,Y
194000,RL,16157,Pave,Veenker,1978,7,TA,1432,1,588,TA,TA,SBrkr,76.58884343434343,Gd,Y
233170,RL,9541,Pave,NridgHt,2009,5,Gd,1502,2,644,TA,None,SBrkr,79.0,Gd,Y
245350,RL,10475,Pave,CollgCr,2008,5,Gd,1694,2,776,TA,None,SBrkr,64.0,Gd,Y
173000,RL,10852,Pave,Gilbert,2000,5,TA,1671,2,472,TA,TA,SBrkr,58.0,TA,Y
235000,RL,13728,Pave,Edwards,1935,7,TA,2108,2,540,TA,TA,SBrkr,120.0,Gd,Y
625000,RL,35760,Pave,NoRidge,1995,5,Gd,3627,3,807,TA,TA,SBrkr,118.0,Gd,Y
171000,RL,9880,Pave,Mitchel,1977,6,TA,1118,1,358,TA,Po,SBrkr,76.0,TA,Y
163000,RL,9120,Pave,NAmes,1958,6,TA,1261,1,433,TA,TA,SBrkr,76.0,TA,Y
171900,FV,4017,Pave,Somerst,2006,5,Gd,1250,2,625,TA,None,SBrkr,35.0,Gd,Y
200500,RL,18030,Pave,ClearCr,1946,6,TA,3086,3,0,TA,Gd,SBrkr,138.0,Ex,Y
239000,RL,16560,Pave,Crawfor,1932,8,TA,2345,2,360,TA,Gd,SBrkr,80.0,TA,Y
285000,RL,10678,Pave,NoRidge,1992,5,Gd,2872,2,541,TA,TA,SBrkr,85.0,Gd,Y
119500,RL,6951,Pave,Mitchel,1984,5,TA,923,1,264,TA,None,SBrkr,37.0,TA,Y
115000,RM,3950,Pave,OldTown,1926,8,TA,1224,1,210,TA,None,SBrkr,48.18,TA,N
154900,RL,7681,Pave,Crawfor,1921,6,TA,1343,1,186,TA,Gd,SBrkr,54.0,TA,Y
93000,RL,8335,Pave,Edwards,1954,5,TA,1124,1,0,None,Gd,SBrkr,77.0,TA,N
250000,RL,11170,Pave,Timber,1990,5,TA,2514,2,693,TA,None,SBrkr,82.19044685990339,TA,Y
392500,RM,5587,Pave,Crawfor,2008,5,Ex,1652,2,482,TA,Gd,SBrkr,64.0,Gd,Y
745000,RL,15623,Pave,NoRidge,1996,5,Gd,4476,3,813,TA,TA,SBrkr,160.0,Ex,Y
120000,RL,10800,Pave,OldTown,1920,6,TA,1130,1,720,TA,Gd,SBrkr,60.0,TA,Y
186700,RL,35133,Grvl,Timber,1963,4,TA,1572,1,995,TA,TA,SBrkr,50.0,TA,Y
104900,RL,9738,Pave,Edwards,1924,7,TA,1221,1,392,TA,None,SBrkr,60.0,TA,Y
95000,RL,10615,Pave,OldTown,1900,5,TA,1699,2,420,TA,None,SBrkr,107.0,TA,Y
262000,RL,12461,Pave,NoRidge,1994,5,Gd,1624,2,757,TA,Fa,SBrkr,89.0,Gd,Y
195000,RL,8935,Pave,CollgCr,2002,5,Gd,1660,2,493,TA,None,SBrkr,68.0,Gd,Y
189000,RL,7500,Pave,Gilbert,1999,5,TA,1804,2,442,TA,TA,SBrkr,60.0,Gd,Y
168000,RL,32463,Pave,Mitchel,1961,4,TA,1622,1,1356,TA,TA,SBrkr,116.27,TA,Y
174000,FV,2645,Pave,Somerst,1999,5,Gd,1441,2,492,TA,None,SBrkr,24.0,Gd,Y
125000,RM,9600,Pave,OldTown,1925,8,TA,1472,1,250,TA,None,SBrkr,60.0,Gd,P
165000,RM,4500,Pave,Mitchel,1999,5,TA,1224,2,402,TA,None,SBrkr,34.1755,TA,Y
158000,RL,9364,Pave,Sawyer,1969,7,TA,1352,1,299,TA,None,SBrkr,80.0,TA,Y
176000,RL,8029,Pave,Gilbert,2005,5,TA,1456,2,400,TA,None,SBrkr,51.0,Gd,Y
219210,RL,14054,Pave,Gilbert,2006,5,Gd,1863,2,660,TA,Gd,SBrkr,58.0,Gd,Y
144000,RM,8850,Pave,OldTown,1916,6,TA,1690,1,225,TA,Gd,SBrkr,65.0,TA,Y
178000,RL,9100,Pave,CollgCr,2001,5,Gd,1212,2,573,TA,None,SBrkr,70.0,Gd,Y
148000,RL,11235,Pave,Sawyer,1963,5,TA,1382,1,459,TA,Po,SBrkr,75.0,TA,Y
116050,RL,9353,Pave,NAmes,1970,5,TA,864,1,280,TA,None,SBrkr,71.0,TA,Y
197900,RL,10400,Pave,CollgCr,1998,5,TA,1779,2,546,TA,None,SBrkr,80.0,Gd,Y
117000,RM,6000,Pave,BrkSide,1925,8,TA,1348,1,216,TA,Fa,SBrkr,50.0,TA,N
213000,RL,9750,Pave,CollgCr,2000,5,Gd,1630,2,451,TA,TA,SBrkr,75.0,Gd,Y
153500,RL,10140,Pave,NWAmes,1975,6,TA,1074,1,495,TA,None,SBrkr,78.0,TA,Y
271900,RL,14684,Pave,SawyerW,1990,7,Gd,2196,2,701,TA,TA,SBrkr,90.0,Gd,Y
107000,RH,8900,Pave,SawyerW,1966,4,TA,1056,1,384,TA,None,SBrkr,65.27809523809523,TA,Y
200000,RL,9135,Pave,CollgCr,2003,5,Gd,1700,2,544,TA,None,SBrkr,70.0,Gd,Y
140000,RL,7763,Pave,NAmes,1962,7,TA,1283,1,506,TA,None,SBrkr,70.0,TA,Y
290000,RL,10182,Pave,Somerst,2006,5,Gd,1660,2,500,TA,Gd,SBrkr,85.0,Gd,Y
189000,RL,11218,Pave,SawyerW,1992,5,Gd,1845,2,462,TA,TA,SBrkr,70.0,Gd,Y
164000,RL,12134,Pave,Gilbert,1988,7,Gd,1752,2,492,TA,None,SBrkr,152.0,TA,Y
113000,RL,9340,Pave,Edwards,1941,6,TA,672,1,234,TA,None,SBrkr,50.0,TA,N
145000,RL,10246,Pave,Sawyer,1965,9,TA,960,0,364,Gd,None,SBrkr,68.54962914862915,TA,Y
134500,RL,10205,Pave,NAmes,1962,5,TA,999,1,300,TA,None,SBrkr,69.0,TA,Y
125000,RL,7094,Pave,Sawyer,1966,5,TA,894,1,384,TA,None,SBrkr,99.0,TA,Y
112000,RM,8930,Pave,Sawyer,1978,5,TA,1902,2,539,None,None,SBrkr,68.0,TA,Y
229456,FV,8640,Pave,Somerst,2009,5,Gd,1314,2,552,TA,None,SBrkr,72.0,Gd,Y
80500,RM,6240,Pave,BrkSide,1947,5,TA,912,1,0,None,None,SBrkr,52.0,TA,N
91500,RM,1680,Pave,BrDale,1971,5,TA,1218,1,0,TA,None,SBrkr,21.0,TA,N
115000,RL,7800,Pave,NAmes,1964,5,TA,912,1,288,TA,None,SBrkr,66.0,TA,Y
134000,RL,8250,Pave,Sawyer,1968,5,TA,1211,1,322,TA,TA,SBrkr,55.0,TA,Y
